736249,29534144,123720420,19232159,65931839,24086381,173873388,85624044,35294456,28261334,18517784,115589736,20169232,76982440,37923275,4829,25768971,56875406,44538284,114434056,87389803,43779157,55114470
1026960,106084026,72884889,34215577,30022666,56106344,123695926,39153701,67580761,32223654,31976785,149120884,63273,28261334,125004421,23537466,165838780,35760250,96591297,74404187,142046107,91933860,32943546,157572003,32804027,31271949,152160690,70409438,23553134,27794994,47558149,43234662,28122932,51016572,129993442,104224126,139105204,55564029,67888368,160909412,169876906,167715993,162729615,1489644,11283947,11499677,12337273,22822305,24410885,24671628,24864761,25205856,25634363,26900599,29483284,29539379,29585566,30158145,30218411,30513532,31106382,31219902,31382608,31904789,34116496,34449467,35001375,35360568,35672160,36263210,37119411,37301200,37887819,38165135,38818986,41782106,42247654,42324506,42501618,43984316,44264334,48804535,48979086,51175007,54384231,55051302,55103072,55155418,57051368,58008985,62398680,64783029,66551160,68156641,68937293,69692443,72249056,72554094,74714527,74953009,76349935,77616958,79042454,79224735,82973930,90226961,95597746,101982746,102482163,102709217,103480491,109196188,110250443,115340687,119732829,120510080,122060759,123720420,128053555,128932034,131489096,131586758,134635236,137762094,139009334,139567880,142784920,160479731,169120603
2016145,123720420,94208167,25205856,47256091,36507793,37948240,38818986,70228347,42690072,113752011,74289480,74058720,149676937,26585915,143107500,7827676,21398398,50978741,74099769,74984782,68573701,71899623,17796776,122887579,24864761,29354345,63127337,51832683,50310696,12132642,32700235,24260297,131489096,88124685,11825948,64360310,158557357,46339277,78553823,15362132,34079523,44653274,61258992,40163301,155161349,1073045,19257120,74224,69306530,157199662,94911773,50026622,77018032,48132900,54697647,111676981,61587837,85253842,126367086,5190139,41113707,65351602,128440285,110198844,167699755,107817393,124180792,60900154,8097918,1125004,50517922,91124162,37458535,157387317,162707306,108907473,23361781,69039097,36321748,60707412,112844722,112336321,42219337,152943698,105229318,95898823,8871950,123037131,667803,168367967,140290125,89094852,169053727,9251564,505098,43347490,74971062,52924548,150598112,46541923,125507476,65891503,101255484,170090547,153617250,75935806,79150350,74623473,176710292,41503523,73611319,108627658,180815467,11348192,38065004,74155240,122571911,65392319,1153113,170660914,177304466,173265139,66889458,164873405,58051206,100159130,167484004,52604750,176888974,106801279,98487456,179260294,158511112,56920900,84298899,146325500,116827818,19960397,67524609,1929013,156939905,181815410,80379103,173822859,49372135,81813648,174764084,63538960,181959032,35184400,34345895,83636201,144933148,82469286,35508207,80374183,24149886,128468641,68157214,62773204,67577142,45384903,44237542,1209329,47852299,37299428,49238845,41600228,24153905,48828038,41583289,69702328,68916485,101426527,35382447,35761808,65492937,71052522,49347789,70676130,77732382,69920531,114960275,85330960,79505824,61741504,14083600,16270497
4531383,170267819,123720420,169078305,62444723,172999496,49586511,80168147,44538284
7211249,114426022,29534144,123016813,28229175,125004421,27917858,172451793,79595683,109232148,123720420,111587102,65688570,82476651,65937233,150145347,55955185,60264637,145890038,87998095,12908334,132950129,104993817,65080714,28122932,155161878,78273068,120872771,72574815,80749489,78128960,57607828,118221478,79246808,108983776,163868318
7422772,123720420,54530371,57354358,101124736
10416716,61034234,29534144,27555325,122560283,139105204,125004421,76982440,20629724,1980,32041317,54530371,92876084,123720420,172451793,178804759,31969346,46638176,95313769,39982632,30403164,167479002,72495085,74404187,30666517,145800770,102621641,6800245,139800865,80006177,149698305,26363764,23727386,32917037,98799239,32169030,8814453,23546772,23995866,24823541,26361538,30094887,30593096,32317189,33850608,39250654,39321595,40495528,45135634,46055937,47949022,48749102,48793294,48826942,48892338,57562690,59188337,63442801,70306932,77320866,79416982,80358348,83209884,105794381,117778957,119390955,119607036,127756983,128132130,130863219,138537536,153056368,153097528,157257650,160479840,176443635
11164850,91453124,46299096,25205856,51310534,49815762,4326,3113588,34737049,24864761,45285188,23637723,99973027,45613675,32439535,26669118,23303030,11283947,26270763,123720420,38379853,30447908,25153764,34274053,32194285,31545597,86117014,17568841,32112479,29246653,28880735,24098496,23661808,24518587,517268,2206187,4537617,16466790,17379212,19622130,20430641,20537665,22944903,23124806,23192145,24749744,25266684,25731174,26962528,28121525,28619052,28636441,28673372,29518065,29551471,29559271,30431255,30523989,30525261,30610911,30698831,30757993,30767675,30825867,31032776,31275926,31415803,31636785,32612750,33291029,33393308,33468739,34797346,34850189,35113021,35285306,35517789,36147615,36634083,36775085,37221720,38415798,38621951,40240760,40599381,40963459,41208167,44759043,46576948,46619709,46674907,48463510,50353992,51110266,51188759,51543578,52381250,52939045,52994838,54255277,55098868,55363991,55533849,57081487,58179998,58332677,58775915,62226004,62285932,62532551,62875668,63442801,64489323,66617219,68196042,68218830,69159399,71741545,72168138,75410445,78004698,84064469,84643643,99954096,101401916
11334106,32041317,29534144,139105204,129440544,178991403,125004421,172451793,92337511,101621324,123851409,147286578,115340687,123720420,28905875,84793390,137565779,137004045,130311951,29842742,169406662,129772248,74192244,24946565,135150749,69215309,153085641,92876084,29823745,132937963,41350812,145800770,160848800,162226381,11283947,55284725,57354358,110327646,121811865,148523451,39444069,41734504,113800448,3113588,19334776,23166273,23242408,23486067,25192965,25205856,25947555,28759108,30316056,30709310,31959306,33132614,33965502,36003022,37174112,39779955,52171320,52257624,53845179,55264762,55955185,56817911,57310257,57536014,59208488,59770613,63530169,64952366,66036248,66178227,66352011,68135147,68995594,72188644,75219675,75762231,76552532,76982440,78920715,79138567,84648738,84926122,86195472,87100272,91595101,93429434,98557384,99126464,99136990,101124736,102946990,105576575,106782500,108377146,111557607,113450847,115391335,116464386,118363783,120508713,121684719,122745918,123675921,123720240,127898208,128932034,129786843,130693663,131597813,132950129,134923619,137481829,138537536,142843054,143143468,144359716,150792435,152166875,154583245,159387680,163931480,167818056,168283805
12775422,55948857,131489096,50177168,49204737,35595350,60550537,152582466,51016572,28261334,64952366,95860056,111557607,82197743,121582596,39439883,142843054,179682154,168354344,115340687,96047932,83157997,57708056,38818986,111640042,95125133,167974248,58809998,66825774,60203943,92337511,55827701,126967570,151111352,84029642,62880248,147415323,85330,108468,2158488,11283947,16986287,22822305,23366629,25205856,27168444,30513532,32295218,32943546,33393308,33974958,35769930,37495032,40575907,42501618,43304943,45491419,46231012,47597391,48003853,48804535,49574303,49985013,50515926,54229440,54295855,55955185,57354358,57638944,57640721,58814644,58942114,61823697,63442801,63652349,65539551,66036248,67228047,69544687,72098337,72106173,72133851,72340177,72628311,74404187,76229642,76361613,76477496,77762077,77984609,78530906,79203038,80749489,80829508,81379240,81383409,82476651,82564779,83038559,83291032,85443458,85711915,85928959,87167906,87531866,87564111,87855668,89989536,91728729,91933860,92940311,93867488,98154015,98172852,98315519,98331381,98482713,98893807,99614660,99954096,100380577,102226934,102902453,103478678,104384411,104586508,105651585,105894617,107192368,107770329,108095935,108102479,108856438,108988575,109302706,109457166,110200966,110320290,110982184,111228284,111587102,112513550,113000434,113905431,117630156,117638039,119579082,123720420,124358723,130103667,136040860,138045662,139105204,140156177,140389140,140488761,145910790,147238115,150145347,150156441,150247228,151226472,151536266,154605974,157401671,160140640,160868338,167397694
